precision@10,recall@10,ndcg@10,hitrate@10,precision@50,recall@50,ndcg@50,hitrate@50,precision@100,recall@100,ndcg@100,hitrate@100
0.13209134615384616,0.12027997017941544,0.17370326019518748,0.5923477564102564,0.06432692307692307,0.2703026489857787,0.20715697470955055,0.7796474358974359,0.043838141025641035,0.3569391887687804,0.2390485089585979,0.8335336538461539
0.13223157051282053,0.11818501188133002,0.17073281352180145,0.5891426282051282,0.06569310897435897,0.27421410945142516,0.20607654418042892,0.7908653846153846,0.04424679487179487,0.3583393457168395,0.2372214567124699,0.8419471153846154
0.13171903141885133,0.12383811266096549,0.1745661227197199,0.5957574544726836,0.06409845907544526,0.2763741819974755,0.21101629769087893,0.7888733239943967,0.0431638983390034,0.3628257455344563,0.24236240972314144,0.8417050230138083
